#8203	552889
mgc20706	79571
mgc20727	90956
mgc20741	25862
mgc20781	115024
mgc20785	220164
mgc20791	92610
mgc20806	201255
mgc20838	65083
mgc20887	9817
mgc20962	54461
mgc20983	115948
mgc2101	4145
mgc21336	4103
mgc21382	415117
mgc21394	404203
mgc21416	286451
mgc21459	5682
mgc21482	84126
mgc21518	147184
mgc2155	3837
mgc21559	8818
mgc2156	3837
mgc2157	3837
mgc21621	116535
mgc21624	23769
mgc21636	222235
mgc21644	153768
mgc21654	93594
mgc21658	139628
mgc21674	84085
mgc21688	131408
mgc21731	285753
mgc21738	115560
mgc2181	835
mgc2182	4107
mgc21830	283870
mgc21854	92241
mgc21874	93624
mgc2198	192286
mgc21981	256691
mgc22014	200424
mgc2217	79145
mgc22228	57405
mgc22484	5678
mgc22487	5460
mgc22531	8796
mgc22554	6356
mgc22579	462
mgc22581	1109
mgc22671	64208
mgc22679	151230
mgc22688	202374
mgc22756	5687
mgc2277	10457
mgc22773	127255
mgc22776	157310
mgc22793	221908
mgc22805	118932
mgc22825	92421
mgc22853	5682
mgc22916	221927
mgc22921	8473
mgc22960	387338
mgc2297	4678
mgc23001	55253
mgc23008	51226
mgc23130	125170
mgc23143	147807
mgc23164	54869
mgc23166	221504
mgc2317	7126
mgc23214	5704
mgc23244	126259
mgc23280	147015
mgc2333	5687
mgc23401	196441
mgc23410	4673
mgc23427	138151
mgc23445	201163
mgc23665	282974
mgc2376	65987
mgc23778	57038
mgc23846	5687
mgc23884	168090
mgc23885	149628
mgc23908	91408
mgc23909	153339
mgc23911	146456
mgc23915	5682
mgc23918	151903
mgc23920	285282
mgc23937	139596
mgc23940	160287
mgc23947	56849
mgc2396	90649
mgc23980	203228
mgc23985	389336
mgc24009	219970
mgc24039	160518
mgc2404	84320
mgc2408	9718
mgc24116	121504
mgc24132	131965
mgc24133	128346
mgc24180	125228
mgc24302	221294
mgc24381	115939
mgc24415	51234
mgc2454	80745
mgc24556	6470
mgc24596	53354
mgc2463	79037
mgc24652	403341
mgc24665	116028
mgc2474	65988
mgc2477	79081
mgc2480	4713
mgc2485	90441
mgc2487	65989
mgc2488	79003
mgc2491	79004
mgc24932	387758
mgc2494	65990
mgc24969	192683
mgc24974	64981
mgc24975	163154
mgc24976	123355
mgc24983	27092
mgc24986	7652
mgc24995	127435
mgc25043	84068
mgc25062	125058
mgc2508	79177
mgc2512	79575
mgc25181	728294
mgc25497	79047
mgc2550	79038
mgc2555	84858
mgc2562	84334
mgc2574	79080
mgc2594	79016
mgc2599	84056
mgc2601	79006
mgc2603	79000
mgc2605	84264
mgc2610	151230
mgc26121	23395
mgc26130	27332
mgc2615	79085
mgc26158	25984
mgc2616	65993
mgc26191	54878
mgc26194	29119
mgc26226	85479
mgc26243	4674
mgc26259	8100
mgc2629	84614
mgc26312	4675
mgc2633	64981
mgc26406	1618
mgc2642	79102
mgc26438	4113
mgc26458	388531
mgc2647	115992
mgc26484	168448
mgc2650	79090
mgc2654	79091
mgc26544	4179
mgc2655	79228
mgc2656	79414
mgc26568	133022
mgc26577	125972
mgc26594	403314
mgc26598	196477
mgc26605	143471
mgc26610	133690
mgc2663	79088
mgc26642	204851
mgc26651	132204
mgc26664	202559
mgc2668	81605
mgc26690	145773
mgc26694	284439
mgc26703	3840
mgc26706	158747
mgc26707	148254
mgc26710	150280
mgc26717	285237
mgc26733	200403
mgc26740	84126
mgc26744	132989
mgc26768	131375
mgc26778	219670
mgc26816	164684
mgc26833	140838
mgc26846	57678
mgc26847	203328
mgc26856	256710
mgc26885	124044
mgc26914	163050
mgc26949	133482
mgc2695	57647
mgc26954	221264
mgc26958	143630
mgc26963	166929
mgc26979	91147
mgc26988	153745
mgc26989	254268
mgc26996	154214
mgc27003	158724
mgc27016	166863
mgc27019	150483
mgc27027	168537
mgc27034	93587
mgc27044	163486
mgc27076	205564
mgc27085	151827
mgc27091	204219
mgc27121	408263
mgc27131	10284
mgc2714	84259
mgc27155	150684
mgc27169	338094
mgc27170	60412
mgc2718	79034
mgc27277	127602
mgc2731	79035
mgc2734	92400
mgc27385	200845
mgc2742	79098
mgc2744	80755
mgc2745	79109
mgc27466	127396
mgc2747	79086
mgc2749	79036
mgc2776	80746
mgc2793	246329
mgc2817	84553
mgc2821	79020
mgc2832	252969
mgc2835	79039
mgc2840	79053
mgc2865	84335
mgc2941	79142
mgc29463	202052
mgc2948	4343
mgc29506	51237
mgc2963	83460
mgc29634	94240
mgc29635	138716
mgc29643	116372
mgc29649	283237
mgc29667	143686
mgc29671	201305
mgc29736	91647
mgc29761	138162
mgc29762	150590
mgc29784	285367
mgc29802	201780
mgc29814	283991
mgc29816	91782
mgc29840	26525
mgc29843	29028
mgc29891	2553
mgc29898	133015
mgc29937	123207
mgc29949	4752
mgc29956	131616
mgc29959	7205
mgc30006	118472
mgc30022	92181
mgc30052	152815
mgc30156	440073
mgc30208	255043
mgc3032	65998
mgc3036	65999
mgc3037	53343
mgc3038	81873
mgc3040	66000
mgc3067	79139
mgc3077	79017
mgc3088	64787
mgc3090	55526
mgc3101	79007
mgc3102	78990
mgc3103	78999
mgc3121	78994
mgc3123	79089
mgc3130	78995
mgc3133	83443
mgc3146	22878
mgc3162	79050
mgc3165	92815
mgc3169	79041
mgc3178	81567
mgc3180	79005
mgc3184	81849
mgc31930	1435
mgc31943	25953
mgc3195	83787
mgc3196	79064
mgc31963	112770
mgc31967	203260
mgc3199	79009
mgc3200	84265
mgc32043	113419
mgc32056	10437
mgc32065	257364
mgc3207	84245
mgc3210	728239
mgc32104	147657
mgc32124	124936
mgc3213	79187
mgc3222	79188
mgc3232	84273
mgc3234	66005
mgc3248	84516
mgc3251	83930
mgc3262	78992
mgc3265	78991
mgc32686	1325
mgc3279	78989
mgc32871	119467
mgc32921	84688
mgc3295	80723
mgc32955	340351
mgc32995	56983
mgc33094	159163
mgc33124	6619
mgc33144	4115
mgc33147	4056
mgc33154	2800
mgc33177	91833
mgc33182	122011
mgc33190	222255
mgc33196	57539
mgc33202	170384
mgc33211	83473
mgc33212	255758
mgc33214	153396
mgc33215	143384
mgc3329	79066
mgc33295	150082
mgc33302	256471
mgc33309	137362
mgc33310	4173
mgc33317	221458
mgc33329	256979
mgc33345	131540
mgc33365	100145480
mgc33367	123970
mgc33369	199720
mgc33371	143684
mgc33382	162681
mgc33397	54536
mgc33407	284382
mgc33408	84569
mgc33414	257101
mgc33424	143888
mgc33442	222546
mgc33446	204851
mgc33463	115426
mgc33486	256472
mgc33530	222008
mgc33547	143379
mgc33548	204851
mgc33570	5522
mgc3358	84725
mgc33584	285971
mgc33600	202500
mgc33602	130814
mgc33607	256309
mgc33608	284257
mgc33614	84688
mgc33630	144406
mgc33637	161829
mgc33648	133383
mgc33653	139105
mgc33662	169792
mgc33692	414918
mgc33727	54664
mgc33822	2034
mgc33835	222662
mgc33839	125875
mgc33843	84532
mgc33846	220382
mgc33864	151188
mgc33867	90231
mgc33884	165721
mgc33887	201134
mgc33889	286514
mgc33890	151112
mgc33894	256302
mgc33901	79713
mgc33911	92283
mgc33926	130733
mgc33947	126123
mgc33948	160140
mgc33965	54812
mgc33971	133121
mgc33974	146330
mgc33977	201299
mgc33993	221687
mgc3400	54148
mgc34032	204962
mgc34079	147687
mgc34095	84254
mgc34275	54344
mgc34287	54905
mgc34290	120400
mgc34328	51267
mgc34403	6500
mgc34546	6583
mgc34554	6367
mgc34646	157807
mgc34647	146433
mgc34648	199870
mgc34680	124935
mgc34695	219743
mgc34705	26119
mgc34713	285600
mgc34725	284427
mgc34728	152065
mgc34732	220047
mgc34741	161514
mgc34749	54760
mgc34750	373863
mgc34760	169693
mgc34761	283971
mgc34763	222643
mgc34773	474354
mgc3479	93408
mgc34799	284359
mgc34805	160298
mgc34821	283238
mgc34829	284069
mgc34830	25758
mgc34831	286464
mgc34837	127795
mgc34869	121268
mgc34923	53833
mgc35010	219623
mgc35033	121273
mgc35048	124152
mgc35062	374355
mgc35097	200942
mgc35118	145942
mgc35130	148581
mgc35138	256329
mgc35140	254050
mgc35145	50846
mgc35153	6660
mgc35169	121793
mgc35179	162517
mgc35194	93190
mgc35206	339669
mgc35212	254528
mgc35222	378925
mgc35223	388695
mgc35227	152404
mgc35232	26149
mgc35261	139212
mgc35274	256586
mgc35285	143162
mgc35304	254394
mgc35308	285800
mgc35334	148022
mgc35352	155382
mgc35361	222234
mgc35366	144193
mgc35392	118672
mgc35403	254427
mgc35423	54474
mgc35450	132112
mgc35521	246330
mgc35555	340419
mgc35558	219833
mgc35570	123606
mgc35575	323
mgc3647	6880
mgc3731	79159
mgc3736	10450
mgc3740	23580
mgc3781	3860
mgc3794	261726
mgc3803	30848
mgc3837	7205
mgc3844	5717
mgc3884	6757
mgc3925	9589
mgc39265	2314
mgc39320	143282
mgc39325	90362
mgc39350	159013
mgc3936	10457
mgc39366	9947
mgc39436	146225
mgc39488	10250
mgc39497	144321
mgc39518	285172
mgc39520	196472
mgc39558	148789
mgc39581	257062
mgc39616	283078
mgc39633	153733
mgc39650	147011
mgc39655	203562
mgc39662	131831
mgc39671	201456
mgc39715	169166
mgc39724	149685
mgc39725	132141
mgc39820	317649
mgc39827	160777
mgc39830	253260
mgc39900	286527
mgc39904	8227
mgc40042	150365
mgc40051	260293
mgc40053	100131755
mgc40107	254863
mgc40108	114823
mgc40178	122046
mgc40179	115795
mgc40195	144699
mgc40204	55454
mgc40214	137682
mgc4022	91304
mgc4027	28981
mgc40368	255394
mgc40397	121053
mgc40405	257415
mgc40411	144453
mgc40413	10336
mgc40423	200576
mgc40441	257144
mgc40499	245812
mgc4054	79230
mgc40555	92714
mgc40579	256356
mgc40597	151306
mgc40611	121599
mgc40612	79612
mgc4083	84617
mgc4090	79156
mgc4093	80776
mgc4104	7001
mgc4126	84859
mgc4147	5691
mgc4161	79149
mgc4170	79158
mgc4171	79153
mgc4172	79154
mgc4174	79169
mgc4175	79161
mgc41816	51239
mgc4189	84268
mgc41903	126006
mgc41905	92675
mgc41906	147685
mgc41917	162972
mgc41930	124626
mgc41939	285755
mgc41943	340307
mgc41945	138724
mgc42090	256130
mgc42105	167359
mgc42174	129563
mgc42291	2354
mgc42367	343990
mgc42415	168417
mgc42493	339500
mgc4251	84336
mgc42530	254887
mgc4266	84766
mgc4267	116115
mgc4268	83607
mgc42718	147719
mgc4276	81689
mgc4289	79155
mgc4293	83475
mgc43026	284525
mgc4308	84319
mgc4309	79098
mgc4319	2029
mgc4322	57647
mgc43306	169436
mgc43321	5896
mgc43399	148479
mgc4342	79180
mgc43537	339327
mgc43581	222826
mgc4365	11000
mgc43690	253769
mgc4386	27348
mgc43894	388394
mgc43952	197407
mgc4399	84275
mgc4400	84765
mgc4407	9817
mgc4415	83742
mgc4423	7205
mgc44287	340547
mgc44294	221409
mgc44316	339318
mgc44450	11011
mgc44505	339779
mgc44669	154141
mgc44848	26301
mgc44868	22899
mgc44880	84619
mgc44903	414060
mgc44914	54453
mgc44947	80333
mgc45027	57409
mgc45036	56942
mgc4504	79094
mgc4505	252969
mgc45269	2256
mgc45350	2534
mgc45378	221476
mgc45380	284406
mgc45386	374659
mgc45400	90843
mgc45408	93134
mgc45411	91012
mgc45416	132299
mgc45417	92822
mgc45419	139728
mgc45428	166614
mgc45438	146556
mgc45440	378108
mgc45441	149473
mgc45474	126969
mgc4549	84337
mgc45491	221416
mgc45492	374354
mgc45541	283080
mgc45556	90317
mgc45562	125113
mgc45586	163081
mgc45594	284273
mgc4562	115752
mgc45714	147007
mgc45731	90874
mgc45771	148113
mgc45780	286133
mgc45806	115273
mgc45819	91010
mgc45840	283229
mgc45866	90381
mgc45873	148398
mgc45931	1440
mgc4595	84824
mgc45962	196792
mgc46023	79778
mgc4606	79447
mgc4607	83605
mgc46090	22858
mgc46138	10672
mgc46173	25824
mgc4618	84286
mgc46204	5585
mgc46235	150465
mgc4631	666
mgc46315	222484
mgc46336	283933
mgc46341	285761
mgc4638	83729
mgc4639	79095
mgc4642	54869
mgc46424	138429
mgc4645	79446
mgc46457	135398
mgc46496	285555
mgc46502	286343
mgc46520	167681
mgc46534	127002
mgc4655	84752
mgc4659	80757
mgc4667	90480
mgc46680	257194
mgc46715	136306
mgc46719	128077
mgc46732	256815
mgc46734	153364
mgc4701	79441
mgc4707	79096
mgc4728	374928
mgc4734	138065
mgc4758	90480
mgc4766	83639
mgc4767	84274
mgc47721	9617
mgc47799	200558
mgc47816	284716
mgc47869	144608
mgc47890	55129
mgc4796	83931
mgc4809	91860
mgc4810	64978
mgc4816	84515
mgc4825	79135
mgc4832	221150
mgc48332	115123
mgc4840	83752
mgc48585	80006
mgc48595	399671
mgc48625	342926
mgc48898	56829
mgc48915	338872
mgc48935	286256
mgc48959	7621
mgc48972	123879
mgc48986	161753
mgc49416	255374
mgc4954	140462
mgc49942	124944
mgc50104	341032
mgc5016	10465
mgc5029	51605
mgc50337	252983
mgc50372	253143
mgc50452	89932
mgc5067	6880
mgc5070	6192
mgc50721	255762
mgc50789	375387
mgc50811	375307
mgc50831	286676
mgc50836	253639
mgc50844	340348
mgc50896	254263
mgc5097	7268
mgc51008	4685
mgc51021	7567
mgc51025	353149
mgc51029	139341
mgc51082	126299
mgc51169	26994
mgc5139	84747
mgc5149	79068
mgc5178	79008
mgc51822	1672
mgc51961	169841
mgc52010	91582
mgc52019	159963
mgc52057	130574
mgc52110	493753
mgc52117	220323
mgc52123	53916
mgc52163	80235
mgc5228	6426
mgc52423	149466
mgc52424	126003
mgc5244	81926
mgc5254	29028
mgc5276	5983
mgc5297	79072
mgc5302	79070
mgc5306	79101
mgc5309	84246
mgc5347	79029
mgc5350	81611
mgc5352	192111
mgc5370	4193
mgc5373	9117
mgc5384	81856
mgc5391	84826
mgc5395	79026
mgc54284	2824
mgc54289	128338
mgc5469	84321
mgc5487	79071
mgc5499	64924
mgc5508	79073
mgc5509	79074
mgc5528	79075
mgc5540	140461
mgc5576	79022
mgc5585	79023
mgc5590	79024
mgc5601	80724
mgc5627	79077
mgc57125	7311
mgc57211	150165
mgc57297	11189
mgc57341	283471
mgc57564	5582
mgc57793	164633
mgc57827	729533
mgc59785	27181
mgc59868	377677
mgc5987	145553
mgc59937	375791
mgc60165	84146
mgc60291	55253
mgc61550	348110
mgc61571	152100
mgc61598	441478
mgc61599	138241
mgc61633	375686
mgc61716	130916
mgc62027	127845
mgc62094	203569
mgc62100	388536
mgc64882	348793
mgc64923	51105
mgc7036	196383
mgc70410	84146
mgc70651	55505
mgc70794	2134
mgc70857	414919
mgc70924	284338
mgc70925	3054
mgc71071	10542
mgc71150	114881
mgc71229	10036
mgc71252	6144
mgc71408	6181
mgc71744	92162
mgc71745	133418
mgc71751	376497
mgc71764	222194
mgc71803	91319
mgc71805	90576
mgc71806	374378
mgc71859	4649
mgc71873	53342
mgc71958	10648
mgc71973	4246
mgc71974	4250
mgc71975	3933
mgc7199	116150
mgc71993	440400
mgc71996	2512
mgc71997	6143
mgc71999	342538
mgc72001	344752
mgc72007	6218
mgc72075	340277
mgc72244	441024
mgc74441	128977
mgc74461	9043
mgc74642	23082
mgc74969	55930
mgc75217	388730
mgc75238	147808
mgc75360	342132
mgc75361	23383
mgc75490	3547
mgc7807	84231
mgc78454	6357
mgc78563	2029
mgc78665	344892
mgc793	4702
mgc79382	50616
mgc79384	50616
mgc79398	3562
mgc79399	3562
mgc79402	3565
mgc800	26354
mgc8350	8971
mgc8385	7314
mgc8386	10916
mgc8394	2029
mgc8407	79012
mgc841	23636
mgc8421	4108
mgc8489	7334
mgc849	51550
mgc8530	4927
mgc8570	5704
mgc858	26015
mgc861	79019
mgc8664	6642
mgc8675	26020
mgc8685	347733
mgc8688	4673
mgc87009	54414
mgc8721	51669
mgc87276	55757
mgc87315	441250
mgc874	51260
mgc87400	10160
mgc87458	2332
mgc8763	201158
mgc87631	339184
mgc87870	6188
mgc87886	4660
mgc88159	325
mgc882	51529
mgc8828	51428
mgc88288	7681
mgc88387	400569
mgc8850	54984
mgc88819	6204
mgc8902	284565
mgc8916	25979
mgc8941	7592
mgc8974	115353
mgc90319	3149
mgc90402	121665
mgc9042	3703
mgc90512	121642
mgc9084	92342
mgc9105	9782
mgc9201	5494
mgc921	55766
mgc9294	9141
mgc9322	4112
mgc9326	4100
mgc9341	90423
mgc9379	115290
mgc9414	11216
mgc9434	6347
mgc9454	9817
mgc9534	9836
mgc955	79078
mgc9564	113235
mgc9568	1295
mgc9629	126961
mgc9651	114932
mgc9712	202915
mgc9718	58500
mgc9721	3600
mgc9726	338382
mgc9740	91703
mgc9753	93210
mgc9850	51082
mgc9907	112840
mgc9912	112487
mgc99481	90379
mgc99547	1984
mgc99813	130612
mgc99832	55095
mgc:14091	321
mgc:39976	9013
mgc:4834	23551
mgc:8964	6878
mgca	8455
mgcr	4330
mgcr1	4330
mgcr1-pen	4330
mgcrabgap	161514
mgcracgap	29127
mgdf	7066
mgf	4254
mgl	11343
mgll	11343
mglu1	2911
mglu2	2912
mglu3	2913
mglu4	2914
mglu5	2915
mglu6	2916
mglu7	2917
mglu8	2918
mglur1	2911
mglur2	2912
mglur3	2913
mglur4	2914
mglur5	2915
mglur6	2916
mglur7	2917
mglur8	2918
mgm1	9968
mgme1	92667
mgmt	4255
mgn	391723
mgn2	55110
mgp	4256
mgr	29841
mgrn1	23295
mgsa	2919
mgsa-a	2919
mgsa-b	2920
mgst-i	4257
mgst-ii	4258
mgst-iv	9536
mgst1	4257
mgst1-l1	9536
mgst1l1	9536
mgst2	4258
mgst3	4259
mgte	254428
mh99	4072
mha	4627
mham	5728
mhbd	3028
mhc14	57644
mhc16	57644
mhc2ta	4261
mhcbfb	5981
mhf2	8553
mhp	773
mhp1	773
mhp2	477
mhs	6261
mhs1	6261
mhs3	781
mhs4r2	55081
mhs5	779
mi	4286
mi-2a	1107
mi-2b	1108
mi-er1	57708
mi2-alpha	1107
mi2-beta	1108
mia	8190
mia2	4253
mia3	375056
mia40	131474
mial	56914
mial1	56914
mib	57534
mib-	4288
mib1	57534
mib2	142678
mibp	27231
mibp1	3097
mic-1	9518
mic1	9518
mic10	4179
mic11	966
mic14	84269
mic18	4072
mic2	4267
mic2l1	83692
mic3	928
mic4	960
mic5	3897
mica	100507436
mical	64780
mical-l1	85377
mical-l2	79778
mical1	64780
mical2	9645
mical3	57553
micalcl	84953
micall1	85377
micall2	79778
micb	4277
mice	23581
micl	160364
micu1	10367
micu2	221154
micu3	286097
mid1	4281
mid1ip1	58526
mid2	11043
mid49	125170
mid51	54471
mida	55471
midas	64083
midn	90007
midori	57538
mief1	54471
mief2	125170
mien1	84299
mier1	57708
mier2	54531
mier3	166968
mif	6280
mif1	9709
mif2	1060
mif4gd	57409
mifd	57409
mifr	8510
mifr-1	8510
mig	4283
mig-14	79971
mig-2	10979
mig-2	83706
mig-6	54206
mig12	58526
mig13	1725
mig2	23180
mig2b	83706
mig3	55028
miga1	374986
miga2	84895
migfilin	54751
migr	2833
mihb	329
mihc	330
miip	60672
mil1	23786
mild1	83881
mili	55124
milr1	284021
milt1	22906
milt2	66008
mim	9788
mima	9788
mimb	9788
mimecan	4969
mimitin	91942
min1	966
min2	966
min3	966
minar1	23251
minar2	100127206
mincle	26253
mindy1	55793
mindy2	54629
mindy3	80013
mindy4	84182
mindy4b	646951
miner1	493856
miner2	284106
minerva	64855
mink	3753
mink	50488
mink1	50488
minna14	8372
minor	8013
minos1	440574
minos2	10989
minos3	54927
minpp1	9562
mint	23013
mint1	320
mint2	321
mint3	9546
mio	51085
mio10	440574
mios	54468
miox	55586
mip	4285
mip-1-alpha	6348
mip-1-beta	6351
mip-1d	6359
mip-2a	2920
mip-2a	6399
mip-2b	2921
mip-2g	9547
mip-3	6368
mip-3a	6364
mip-3b	6363
mip-4	6362
mip-4a	10344
mip-4alpha	10344
mip-5	6359
mip-t3	26146
mip1	79109
mip1	57521
mip120	132660
mip1ar	1230
mip224	5704
mipep	4285
mipol1	145282
mipp	9562
mipt3	26146
mir	220972
mir-10	10288
mir-7	10859
mir1	79187
mir10	10288
mir16	51573
mirab13	85377
mirk	9149
miro-1	55288
miro-2	89941
mirp1	9992
mirp2	10008
mirp3	23704
mis	268
mis12	79003
mis13	79980
mis14	284058
mis18a	54069
mis18b	11339
mis18bp1	55320
mis5	4175
mis6	2491
misato	55154
mise	58493
misp	126353
misp3	113230
misr2	269
misrii	269
mist	116449
mist1	168620
misu	54888
mit1	60675
mitaat	2806
mitap1	81565
mitd1	129531
mitf	4286
mitoneet	55847
mitr	9734
mitrac12	28958
mitrac15	55744
miwc	361
miwi2	143689
mixl	83881
mixl1	83881
miz	9063
miz	57178
miz1	7709
mizf	25988
mizip	116225
mjd	4287
mjdl	92552
mk	4192
mk-1	4072
mk-styx	51657
mk2s4	92241
mk3	3738
mkbp	3316
mki67	4288
mki67ip	84365
mkk3	5606
mkk4	6416
mkk6	5608
mkk7	5609
mkks	8195
mkln1	4289
mklp-1	9493
mklp1	9493
mknk1	8569
mknk2	2872
mkp-1	11266
mkp-2	1846
mkp-3	1848
mkp-4	1852
mkp-5	11221
mkp-7	80824
mkp-l	11072
mkp-x	1849
mkp4	1852
mkp5	11221
mkp6	11072
mkp7	80824
mkpx	56940
mkr5	140612
mkrn1	23608
mkrn2	23609
mkrn2-as1	100129480
mkrn2os	100129480
mkrn3	7681
mks	54903
mks1	54903
mks10	80776
mks11	79583
mks2	51259
mks3	91147
mks4	80184
mks5	23322
mks6	57545
mks7	27031
mks8	79867
mks9	27077
mkx	283078
ml-1	51761
ml-iap	79444
ml1	112744
ml4	57192
ml7	8034
ml8	2547
mla1	967
mlana	2315
mlat4	55214
mlc	23209
mlc1	23209
mlc1sa	140465
mlc1sb	4634
mlc1sm	4637
mlc1v	4634
mlc2	10398
mlc3nm	4637
mlcb	10627
mlck	4638
mlck1	4638
mlck2	85366
mld	8560
mldp	440503
mlec	9761
mlel1	170506
mlemp	340990
mlf1	4291
mlf1ip	79682
mlf2	8079
mlh1	4292
mlh3	27030
mliap	79444
mlip	90523
mliv	57192
mlk1	4293
mlk2	4294
mlk3	4296
mlkl	197259
mll	4297
mll1a	4297
mll1b	9757
mll2	9757
mll3	58508
mll3p	85317
mll4	9757
mll5	55904
mllt1	4298
mllt10	8028
mllt11	10962
mllt2	4299
mllt2-like	3899
mllt3	4300
mllt5	2060
mllt6	4302
mllt7	4303
mlm	1029
mln	4295
mln50	3927
mln51	22794
mln62	9618
mln64	10948
mlnr	2862
mlp	8048
mlp1	368
mlp2	8714
mlph	79083
mlph1	255027
mlph2	255027
mlr	4306
mlr1	254251
mlr2	84458
mlrq	4697
mls	3052
mlsn1	4308
mlst8	64223
mlstd1	55711
mlstd2	84188
mlt	10892
mltfi	7391
mltn	8038
mltnb	8728
mltng	8754
mlvar	6575
mlx	6945
mlxip	22877
mlxipl	51085
mly9	4063
mlycd	23417
mlze	56169
mm-1	5204
mm-trag	79161
mm1	23654
mm130	9332
mm28	79148
mm46	11337
mma	23531
mmaa	166785
mmab	326625
mmac1	5728
mmachc	25974
mmadhc	27249
mmd	23531
mmd2	221938
mme	4311
mmel1	79258
mmel2	79258
mmgl	9659
mmgt1	93380
mmip-2	56163
mmp-25	79148
mmp-28	79148
mmp1	4312
mmp10	4319
mmp11	4320
mmp12	4321
mmp13	4322
mmp14	4323
mmp15	4324
mmp16	4325
mmp17	4326
mmp18	4327
mmp19	4327
mmp2	4313
mmp20	64386
mmp21	118856
mmp22	8510
mmp23b	8510
mmp24	10893
mmp24os	101410538
mmp25	64386
mmp26	56547
mmp27	64066
mmp28	79148
mmp3	4314
mmp7	4316
mmp8	4317
mmp9	4318
mmpl1	64386
mmrn	22915
mmrn1	22915
mmrn2	79812
mmrp19	51074
mms19	64210
mms19l	64210
mms2	7336
mms21	286053
mms22l	253714
mms4l	146956
mmsdh	4329
mmtag2	79169
mmtn	91942
mmtra1b	5359
mn	768
mn1	4330
mnab	392392
mnadk	133686
mnar	27043
mnat1	4331
mnbh	1859
mnd1	84057
mnda	4332
mnf1	84300
mng1	23405
mngie	1890
mnk	538
mnk1	8569
mnk2	2872
mnll	4707
mnpep	10988
mnrp41	8480
mns	2993
mns1	55329
mnsfbeta	2197
mnt	4335
mnx	3892
mnx1	3110
mo15	1022
mo25	51719
mo2l	81617
moap1	64112
moat-b	10257
moat-c	10057
moat-d	8714
moatb	10257
mob	259230
mob-1	3627
mob-5	11009
mob-lak	126308
mob1	55233
mob1a	55233
mob1b	92597
mob1c	126308
mob1d	79817
mob1e	148932
mob2	81532
mob3	25843
mob3a	126308
mob3b	79817
mob3c	148932
mob4	25843
mob4a	92597
mob4b	55233
mobk1b	55233
mobkl1a	92597
mobkl1b	55233
mobkl2a	126308
mobkl2b	79817
mobkl2c	148932
mobkl3	25843
moblak	126308
mobp	4336
moc31	4072
moca	1795
moco1	4338
mocod	4337
mocos	55034
mocs1	4337
mocs2	4338
mocs3	27304
mod1	10951
mody	3172
mody1	3172
mody2	5871
mody3	6927
mody4	8050
mody5	6928
mody6	4760
mody7	8462
mody8	1056
mody9	5078
mof	84148
mog	4340
mog1	29098
mogat1	116255
mogat2	80168
mogat3	346606
mogs	7841
mok	5891
mok2	8187
moka	81545
mol	90527
molt	121256
mom19	9804
mon1a	84315
mon1b	22879
mon2	23041
mona	9402
monad	116143
monap	3576
monarch1	91662
mondoa	22877
mondob	51085
mop	94233
mop-5	25939
mop1	3091
mop2	2034
mop3	406
mop4	4862
mop5	4861
mop6	64067
mop7	64344
mop9	56938
mopt	729967
mor1	4988
morc	27136
morc1	27136
morc2	22880
morc3	23515
morc4	79710
morf	23522
morf4l1	10933
morf4l2	9643
morfrg15	10933
morg1	84292
morn1	79906
morn2	729967
morn3	283385
morn4	118812
morn5	254956
morpheus	9284
mort1	8772
mos	55034
mosc1	64757
mosc2	54996
mosmo	730094
mosp	114971
mospd1	56180
mospd2	158747
mospd3	64598
mot-2	3313
mot1	9044
mot8	55966
mov-34	10987
mov10	4343
mov10l1	54456
mov34	5713
mov34-34kd	10980
mox	26002
mox1	4345
mox2	4345
mox2r	131450
mox44	963
moxd1	26002
moz	7994
moz2	23522
mozart1	440145
mozart2a	653784
mozart2b	80097
mp1	8649
mp100	9520
mp11	400746
mp17	3982
mp19	3982
mp2	5375
mp25	8076
mp26	4285
mp44	57509
mp70	10548
mpa-pla1	200879
mpa-pla1alpha	200879
mpa-pla1beta	149998
mpa2	115361
mpb1	2023
mpc1	51660
mpc1l	347411
mpc2	25874
mpcl	338339
mpd	4597
mpd1	4625
mpd2	9782
mpd6	767558
mpds	8813
mpdu1	9526
mpdz	84708
mpe16	8140
mpeg1	219972
mpf	10232
mpg	4350
mpg1	219972
mph1	7272
mphosph1	9585
mphosph10	10199
mphosph11	27000
mphosph2	2305
mphosph4	3609
mphosph6	10200
mphosph7	8208
mphosph8	54737
mphosph9	10198
mpi	4351
mpif-1	6368
mpif-2	6369
mpif2	6369
mpig6b	80739
mpl	4352
mplkip	136647
mpllg	7066
mpmgp800b12492q3	56850
mpn	83886
mpn1	79650
mpn2	339501
mpnd	84954
mpo	4353
mpou	5463
mpp1	9585
mpp10	10199
mpp10p	10199
mpp11	27000
mpp2	2305
mpp3	4356
mpp4	3609
mpp5	64398
mpp6	10200
mpp7	8208
mpp8	54737
mpp9	10198
mppb	9512
mppe1	65258
mpped1	758
mpped2	744
mppp52	9512
mpr1	3482
mpra	164091
mprb	85315
mprg	54852
mpri	3482
mprip	23164
mprp-1	115209
mps-1	6232
mps1	3425
mps1l1	7272
mps3a	6448
mpsk	8576
mpsl1	4316
mpst	4357
mpv17	4358
mpv17l	255027
mpv17l1	255027
mpv17l2	84769
mpz	4359
mpzl1	9019
mpzl2	10205
mpzl3	196264
mr	4306
mr-1	25953
